DATE,BPGroup,Descr,Taste,CardName,Stick_Qty,Total
3/29/22,A07,온라인(타사몰),레몬,고객021,507,304272
3/29/22,A07,온라인(타사몰),레몬,고객035,38,22880
3/29/22,A07,온라인(타사몰),레몬,고객023,248,148650
3/29/22,A08,온라인(자사몰),레몬,고객024,2167,1300083
3/29/22,A10,간접수출,레몬,고객111,3871,2400000
3/30/22,A01,할인점,레몬,고객001,8204,4594500
3/30/22,A01,할인점,레몬,고객002,2236,1252425
3/30/22,A01,할인점,레몬,고객004,912,510960
3/30/22,A02,슈퍼백화점,레몬,고객007,172,110196
3/30/22,A02,슈퍼백화점,레몬,고객006,244,156000
3/30/22,A03,드럭스토어,레몬,고객008,16626,11305500
3/30/22,A04,편의점,레몬,고객032,253,171780
3/30/22,A04,편의점,레몬,고객009,338,230160
3/30/22,A07,온라인(타사몰),레몬,고객011,658,394526
3/30/22,A07,온라인(타사몰),레몬,고객012,169,101593
3/30/22,A07,온라인(타사몰),레몬,고객013,281,168537
3/30/22,A07,온라인(타사몰),레몬,고객033,147980,88788048
3/30/22,A07,온라인(타사몰),레몬,고객014,1149,689287
3/30/22,A07,온라인(타사몰),레몬,고객015,49,29196
3/30/22,A07,온라인(타사몰),레몬,고객016,947,568302
3/30/22,A07,온라인(타사몰),레몬,고객018,761,456340
3/30/22,A07,온라인(타사몰),레몬,고객019,211,126398
3/30/22,A07,온라인(타사몰),레몬,고객020,164,98672
3/30/22,A07,온라인(타사몰),레몬,고객050,40,23955
3/30/22,A07,온라인(타사몰),레몬,고객021,797,478176
3/30/22,A07,온라인(타사몰),레몬,고객074,9,5205
3/30/22,A07,온라인(타사몰),레몬,고객035,37,22174
3/30/22,A07,온라인(타사몰),레몬,고객044,2113,1267500
3/30/22,A07,온라인(타사몰),레몬,고객023,315,188758
3/30/22,A08,온라인(자사몰),레몬,고객024,1584,950139
3/30/22,A12,Cafe프렌차이즈,레몬,고객040,362,246000
3/31/22,A01,할인점,레몬,고객031,53269,29830400
3/31/22,A01,할인점,레몬,고객002,2031,1137225
3/31/22,A01,할인점,레몬,고객069,9749,5459407
3/31/22,A01,할인점,레몬,고객004,1345,752940
3/31/22,A02,슈퍼백화점,레몬,고객005,291,186240
3/31/22,A02,슈퍼백화점,레몬,고객006,305,195000
3/31/22,A02,슈퍼백화점,레몬,고객062,488,312000
3/31/22,A04,편의점,레몬,고객032,1010,687120
3/31/22,A04,편의점,레몬,고객056,79020,53733600
3/31/22,A04,편의점,레몬,고객009,193,131520
3/31/22,A04,편의점,레몬,고객028,49,33444
3/31/22,A05,홈쇼핑,레몬,고객010,88,49470
3/31/22,A07,온라인(타사몰),레몬,고객011,1177,706406
3/31/22,A07,온라인(타사몰),레몬,고객012,256,153639
3/31/22,A07,온라인(타사몰),레몬,고객013,1005,603077
3/31/22,A07,온라인(타사몰),레몬,고객014,196,117363
3/31/22,A07,온라인(타사몰),레몬,고객015,121,72603
3/31/22,A07,온라인(타사몰),레몬,고객016,1169,701451
3/31/22,A07,온라인(타사몰),레몬,고객017,39,23632
3/31/22,A07,온라인(타사몰),레몬,고객018,59,35197
3/31/22,A07,온라인(타사몰),레몬,고객019,173,103676
3/31/22,A07,온라인(타사몰),레몬,고객020,89,53202
3/31/22,A07,온라인(타사몰),레몬,고객021,711,426393
3/31/22,A07,온라인(타사몰),레몬,고객023,337,202266
3/31/22,A08,온라인(자사몰),레몬,고객024,1296,777348
3/31/22,A10,간접수출,레몬,고객067,32372,20070887
3/31/22,A10,간접수출,레몬,고객068,5611,3478538
3/31/22,A12,Cafe프렌차이즈,레몬,고객070,795,540500
3/31/22,A12,Cafe프렌차이즈,레몬,고객071,118,80550
3/31/22,A12,Cafe프렌차이즈,레몬,고객075,74,50650
3/31/22,A12,Cafe프렌차이즈,레몬,고객072,126,85950
3/1/22,A01,할인점,베리,고객001,90,50400
3/1/22,A01,할인점,베리,고객002,17058,9552600
3/1/22,A01,할인점,베리,고객026,69,38400
3/1/22,A02,슈퍼백화점,베리,고객096,58,37320
3/1/22,A07,온라인(타사몰),베리,고객033,5087,3051936
3/1/22,A07,온라인(타사몰),베리,고객064,29,17527
3/2/22,A01,할인점,베리,고객001,2188,1225200
3/2/22,A01,할인점,베리,고객002,522,292320
3/2/22,A01,할인점,베리,고객004,228,127500
3/2/22,A02,슈퍼백화점,베리,고객027,128,81600
3/2/22,A02,슈퍼백화점,베리,고객041,64,40800
3/2/22,A05,홈쇼핑,베리,고객010,88,49470
3/2/22,A07,온라인(타사몰),베리,고객011,587,352305
3/2/22,A07,온라인(타사몰),베리,고객012,314,188132
3/2/22,A07,온라인(타사몰),베리,고객013,363,217797
3/2/22,A07,온라인(타사몰),베리,고객014,94,56159
3/2/22,A07,온라인(타사몰),베리,고객015,149,89477
3/2/22,A07,온라인(타사몰),베리,고객016,2229,1337352
3/2/22,A07,온라인(타사몰),베리,고객018,62,37345
3/2/22,A07,온라인(타사몰),베리,고객019,220,132067
3/2/22,A07,온라인(타사몰),베리,고객064,77,46436
3/2/22,A07,온라인(타사몰),베리,고객050,27,16364
3/2/22,A07,온라인(타사몰),베리,고객021,785,471249
3/2/22,A07,온라인(타사몰),베리,고객044,3790,2274000
3/2/22,A07,온라인(타사몰),베리,고객023,111,66679
3/2/22,A08,온라인(자사몰),베리,고객024,1641,984893
3/2/22,A09,직접수출,베리,고객025,15178,8499480
3/3/22,A01,할인점,베리,고객002,814,455880
3/3/22,A01,할인점,베리,고객004,721,403800
3/3/22,A02,슈퍼백화점,베리,고객096,467,298560
3/3/22,A03,드럭스토어,베리,고객008,633,430650
3/3/22,A07,온라인(타사몰),베리,고객011,137,82440
3/3/22,A07,온라인(타사몰),베리,고객012,63,38000
3/3/22,A07,온라인(타사몰),베리,고객013,421,252883
3/3/22,A07,온라인(타사몰),베리,고객033,53636,32181401
3/3/22,A07,온라인(타사몰),베리,고객014,60,36092
3/3/22,A07,온라인(타사몰),베리,고객015,215,129001
3/3/22,A07,온라인(타사몰),베리,고객016,774,464305
3/3/22,A07,온라인(타사몰),베리,고객018,83,49712
3/3/22,A07,온라인(타사몰),베리,고객019,246,147759
3/3/22,A07,온라인(타사몰),베리,고객077,75,44702
3/3/22,A07,온라인(타사몰),베리,고객064,19,11668
3/3/22,A07,온라인(타사몰),베리,고객050,98,58952
3/3/22,A07,온라인(타사몰),베리,고객021,352,211485
3/3/22,A07,온라인(타사몰),베리,고객074,57,34064
3/3/22,A07,온라인(타사몰),베리,고객022,35,20818
3/3/22,A07,온라인(타사몰),베리,고객023,77,46433
3/3/22,A08,온라인(자사몰),베리,고객024,4586,2751782
3/4/22,A01,할인점,베리,고객001,3985,2231400
3/4/22,A01,할인점,베리,고객002,1364,763860
3/4/22,A01,할인점,베리,고객004,930,520800
3/4/22,A02,슈퍼백화점,베리,고객005,563,360000
3/4/22,A02,슈퍼백화점,베리,고객036,84,54000
3/4/22,A07,온라인(타사몰),베리,고객011,387,231925
3/4/22,A07,온라인(타사몰),베리,고객012,158,95000
3/4/22,A07,온라인(타사몰),베리,고객013,203,121776
3/4/22,A07,온라인(타사몰),베리,고객014,95,56776
3/4/22,A07,온라인(타사몰),베리,고객016,795,476924
3/4/22,A07,온라인(타사몰),베리,고객018,42,24903
3/4/22,A07,온라인(타사몰),베리,고객019,147,88239
3/4/22,A07,온라인(타사몰),베리,고객020,578,346578
3/4/22,A07,온라인(타사몰),베리,고객021,445,267238
3/4/22,A07,온라인(타사몰),베리,고객074,86,51559
3/4/22,A07,온라인(타사몰),베리,고객023,97,58193
3/4/22,A08,온라인(자사몰),베리,고객024,1216,729813
3/4/22,A10,간접수출,베리,고객030,23226,14400000
3/5/22,A01,할인점,베리,고객002,87,48720
3/5/22,A01,할인점,베리,고객004,399,223200
3/7/22,A01,할인점,베리,고객001,1483,830700
3/7/22,A01,할인점,베리,고객004,759,425100
3/7/22,A03,드럭스토어,베리,고객008,2889,1964400
3/7/22,A07,온라인(타사몰),베리,고객011,702,421171
3/7/22,A07,온라인(타사몰),베리,고객012,469,281455
3/7/22,A07,온라인(타사몰),베리,고객013,320,191742
3/7/22,A07,온라인(타사몰),베리,고객014,688,412891
3/7/22,A07,온라인(타사몰),베리,고객015,133,79828
3/7/22,A07,온라인(타사몰),베리,고객016,1797,1078158
3/7/22,A07,온라인(타사몰),베리,고객018,267,160229
3/7/22,A07,온라인(타사몰),베리,고객019,374,224524
3/7/22,A07,온라인(타사몰),베리,고객020,263,158081
3/7/22,A07,온라인(타사몰),베리,고객021,703,421669
3/7/22,A07,온라인(타사몰),베리,고객074,203,121783
3/7/22,A07,온라인(타사몰),베리,고객023,290,174007
3/7/22,A08,온라인(자사몰),베리,고객024,2505,1502703
3/7/22,A10,간접수출,베리,고객039,5613,3480000
3/8/22,A01,할인점,베리,고객002,7132,3994020
3/8/22,A07,온라인(타사몰),베리,고객012,68,40818
3/8/22,A07,온라인(타사몰),베리,고객013,37,21948
3/8/22,A07,온라인(타사몰),베리,고객016,434,260427
3/8/22,A07,온라인(타사몰),베리,고객018,92,55215
3/8/22,A07,온라인(타사몰),베리,고객019,45,27248
3/8/22,A07,온라인(타사몰),베리,고객021,65,39066
3/8/22,A08,온라인(자사몰),베리,고객024,674,404415
3/8/22,A10,간접수출,베리,고객094,266,165000
3/8/22,A10,간접수출,베리,고객099,285,177000
3/9/22,A01,할인점,베리,고객001,3551,1988700
3/9/22,A01,할인점,베리,고객002,320,179220
3/9/22,A01,할인점,베리,고객003,149,83520
3/9/22,A01,할인점,베리,고객004,531,297600
3/9/22,A02,슈퍼백화점,베리,고객006,1159,741600
3/9/22,A02,슈퍼백화점,베리,고객080,77,49440
3/10/22,A01,할인점,베리,고객002,699,391500
3/10/22,A01,할인점,베리,고객004,664,372000
3/10/22,A01,할인점,베리,고객026,3603,2017440
3/10/22,A02,슈퍼백화점,베리,고객096,467,298560
3/10/22,A03,드럭스토어,베리,고객008,31026,21097656
3/10/22,A07,온라인(타사몰),베리,고객011,87,52270
3/10/22,A07,온라인(타사몰),베리,고객013,23,13942
3/10/22,A07,온라인(타사몰),베리,고객033,133692,80215344
3/10/22,A07,온라인(타사몰),베리,고객016,491,294819
3/10/22,A07,온라인(타사몰),베리,고객018,79,47253
3/10/22,A07,온라인(타사몰),베리,고객019,167,100130
3/10/22,A07,온라인(타사몰),베리,고객021,45,27272
3/10/22,A08,온라인(자사몰),베리,고객024,1468,880869
3/11/22,A01,할인점,베리,고객001,2036,1140000
3/11/22,A02,슈퍼백화점,베리,고객036,84,54000
3/11/22,A06,대리점,베리,고객049,140,89448
3/11/22,A06,대리점,베리,고객037,699,447240
3/11/22,A06,대리점,베리,고객097,394,252000
3/11/22,A07,온라인(타사몰),베리,고객011,82,48993
3/11/22,A07,온라인(타사몰),베리,고객013,42,24916
3/11/22,A07,온라인(타사몰),베리,고객015,76,45455
3/11/22,A07,온라인(타사몰),베리,고객016,299,179329
3/11/22,A07,온라인(타사몰),베리,고객019,204,122573
3/11/22,A07,온라인(타사몰),베리,고객021,88,52621
3/11/22,A08,온라인(자사몰),베리,고객024,1233,739717
3/11/22,A10,간접수출,베리,고객047,34839,21600000
3/12/22,A01,할인점,베리,고객002,581,325380
3/12/22,A01,할인점,베리,고객004,514,288000
3/12/22,A01,할인점,베리,고객026,5332,2985840
3/12/22,A02,슈퍼백화점,베리,고객006,155,98880
3/14/22,A01,할인점,베리,고객001,2427,1359000
3/14/22,A01,할인점,베리,고객003,75,41760
3/14/22,A01,할인점,베리,고객004,1093,612000
3/14/22,A03,드럭스토어,베리,고객008,17333,11786400
3/14/22,A07,온라인(타사몰),베리,고객011,15,8819
3/14/22,A07,온라인(타사몰),베리,고객014,15,9045
3/14/22,A07,온라인(타사몰),베리,고객015,16,9875
3/14/22,A07,온라인(타사몰),베리,고객016,81,48855
3/14/22,A08,온라인(자사몰),베리,고객024,34,20367
3/14/22,A10,간접수출,베리,고객030,1372,850800
3/15/22,A01,할인점,베리,고객002,13255,7422600
3/15/22,A01,할인점,베리,고객026,257,144000
3/15/22,A02,슈퍼백화점,베리,고객005,113,72000
3/15/22,A02,슈퍼백화점,베리,고객006,850,543840
3/15/22,A07,온라인(타사몰),베리,고객021,17347,10408456
3/15/22,A07,온라인(타사몰),베리,고객044,3420,2052000
3/15/22,A10,간접수출,베리,고객047,4839,3000000
3/15/22,A10,간접수출,베리,고객030,5806,3600000
3/16/22,A01,할인점,베리,고객001,3941,2207100
3/16/22,A01,할인점,베리,고객002,523,293100
3/16/22,A01,할인점,베리,고객003,224,125280
3/16/22,A01,할인점,베리,고객004,579,324000
3/16/22,A01,할인점,베리,고객045,224,125280
3/16/22,A02,슈퍼백화점,베리,고객006,77,49440
3/16/22,A07,온라인(타사몰),베리,고객011,1253,752085
3/16/22,A07,온라인(타사몰),베리,고객012,2715,1628821
3/16/22,A07,온라인(타사몰),베리,고객013,1956,1173724
3/16/22,A07,온라인(타사몰),베리,고객033,52824,31694358
3/16/22,A07,온라인(타사몰),베리,고객014,782,469038
3/16/22,A07,온라인(타사몰),베리,고객015,6575,3945232
3/16/22,A07,온라인(타사몰),베리,고객016,4494,2696626
3/16/22,A07,온라인(타사몰),베리,고객017,190,113747
3/16/22,A07,온라인(타사몰),베리,고객018,220,132180
3/16/22,A07,온라인(타사몰),베리,고객019,218,130848
3/16/22,A07,온라인(타사몰),베리,고객020,198,118832
3/16/22,A07,온라인(타사몰),베리,고객077,30,17715
3/16/22,A07,온라인(타사몰),베리,고객078,51,30891
3/16/22,A07,온라인(타사몰),베리,고객064,73,44091
3/16/22,A07,온라인(타사몰),베리,고객050,124,74447
3/16/22,A07,온라인(타사몰),베리,고객021,26801,16080621
3/16/22,A07,온라인(타사몰),베리,고객074,65,39178
3/16/22,A07,온라인(타사몰),베리,고객048,13,7507
3/16/22,A07,온라인(타사몰),베리,고객022,90,53886
3/16/22,A07,온라인(타사몰),베리,고객023,767,459937
3/16/22,A08,온라인(자사몰),베리,고객024,5925,3554849
3/17/22,A01,할인점,베리,고객002,274,153600
3/17/22,A01,할인점,베리,고객004,514,288000
3/17/22,A02,슈퍼백화점,베리,고객006,77,49440
3/17/22,A03,드럭스토어,베리,고객008,17333,11786400
3/17/22,A07,온라인(타사몰),베리,고객011,365,219273
3/17/22,A07,온라인(타사몰),베리,고객012,550,330137
3/17/22,A07,온라인(타사몰),베리,고객013,215,129098
3/17/22,A07,온라인(타사몰),베리,고객014,71,42647
3/17/22,A07,온라인(타사몰),베리,고객015,142,85078
3/17/22,A07,온라인(타사몰),베리,고객016,796,477617
3/17/22,A07,온라인(타사몰),베리,고객018,75,45069
3/17/22,A07,온라인(타사몰),베리,고객019,66,39376
3/17/22,A07,온라인(타사몰),베리,고객020,137,81984
3/17/22,A07,온라인(타사몰),베리,고객064,110,66184
3/17/22,A07,온라인(타사몰),베리,고객050,68,40557
3/17/22,A07,온라인(타사몰),베리,고객021,1721,1032383
3/17/22,A07,온라인(타사몰),베리,고객074,48,28859
3/17/22,A07,온라인(타사몰),베리,고객023,136,81506
3/17/22,A08,온라인(자사몰),베리,고객024,1552,931391
3/17/22,A12,Cafe프렌차이즈,베리,고객040,145,98400
3/18/22,A01,할인점,베리,고객001,2592,1451700
3/18/22,A01,할인점,베리,고객002,455,254700
3/18/22,A01,할인점,베리,고객004,777,435150
3/18/22,A02,슈퍼백화점,베리,고객027,64,40800
3/18/22,A02,슈퍼백화점,베리,고객005,113,72000
3/18/22,A02,슈퍼백화점,베리,고객006,309,197760
3/18/22,A07,온라인(타사몰),베리,고객011,298,178651
3/18/22,A07,온라인(타사몰),베리,고객012,179,107367
3/18/22,A07,온라인(타사몰),베리,고객013,323,193526
3/18/22,A07,온라인(타사몰),베리,고객014,85,51258
3/18/22,A07,온라인(타사몰),베리,고객015,100,59822
3/18/22,A07,온라인(타사몰),베리,고객016,334,200106
3/18/22,A07,온라인(타사몰),베리,고객017,63,37802
3/18/22,A07,온라인(타사몰),베리,고객018,35,20988
3/18/22,A07,온라인(타사몰),베리,고객019,298,178575
3/18/22,A07,온라인(타사몰),베리,고객020,31,18736
3/18/22,A07,온라인(타사몰),베리,고객021,240,143923
3/18/22,A07,온라인(타사몰),베리,고객074,26,15614
3/18/22,A07,온라인(타사몰),베리,고객023,121,72492
3/18/22,A07,온라인(타사몰),베리,고객079,37,22174
3/18/22,A08,온라인(자사몰),베리,고객024,857,514181
3/18/22,A10,간접수출,베리,고객029,3331,2065255
3/19/22,A01,할인점,베리,고객002,1029,576000
3/19/22,A01,할인점,베리,고객004,1029,576000
3/19/22,A02,슈퍼백화점,베리,고객006,232,148320
3/19/22,A04,편의점,베리,고객009,8899,6051564
3/21/22,A01,할인점,베리,고객001,2502,1401300
3/21/22,A01,할인점,베리,고객004,1093,612000
3/21/22,A03,드럭스토어,베리,고객008,2111,1435500
3/21/22,A05,홈쇼핑,베리,고객010,15,8245
3/21/22,A07,온라인(타사몰),베리,고객011,857,514147
3/21/22,A07,온라인(타사몰),베리,고객012,592,355149
3/21/22,A07,온라인(타사몰),베리,고객013,838,503077
3/21/22,A07,온라인(타사몰),베리,고객014,180,107793
3/21/22,A07,온라인(타사몰),베리,고객015,357,214474
3/21/22,A07,온라인(타사몰),베리,고객016,1002,601383
3/21/22,A07,온라인(타사몰),베리,고객017,87,52263
3/21/22,A07,온라인(타사몰),베리,고객018,214,128173
3/21/22,A07,온라인(타사몰),베리,고객019,150,89724
3/21/22,A07,온라인(타사몰),베리,고객020,196,117408
3/21/22,A07,온라인(타사몰),베리,고객034,17,9916
3/21/22,A07,온라인(타사몰),베리,고객021,1132,679494
3/21/22,A07,온라인(타사몰),베리,고객074,35,20819
3/21/22,A07,온라인(타사몰),베리,고객022,69,41301
3/21/22,A07,온라인(타사몰),베리,고객023,484,290418
3/21/22,A07,온라인(타사몰),베리,고객079,8,4523
3/21/22,A08,온라인(자사몰),베리,고객024,1650,990212
3/21/22,A09,직접수출,베리,고객102,15758,8824559
3/21/22,A10,간접수출,베리,고객103,290,180000
3/22/22,A01,할인점,베리,고객002,27520,15411000
3/22/22,A01,할인점,베리,고객026,171,96000
3/22/22,A02,슈퍼백화점,베리,고객006,386,247200
3/22/22,A04,편의점,베리,고객032,11115,7558320
3/22/22,A04,편의점,베리,고객009,260,176688
3/22/22,A05,홈쇼핑,베리,고객010,29,16490
3/22/22,A10,간접수출,베리,고객051,542,336000
3/22/22,A10,간접수출,베리,고객047,25403,15750000
3/22/22,A10,간접수출,베리,고객081,2516,1560000
3/22/22,A11,식품회사,베리,고객104,130,88560
3/23/22,A01,할인점,베리,고객001,3401,1904700
3/23/22,A01,할인점,베리,고객002,592,331500
3/23/22,A01,할인점,베리,고객003,173,96960
3/23/22,A01,할인점,베리,고객004,321,180000
3/23/22,A07,온라인(타사몰),베리,고객011,393,235786
3/23/22,A07,온라인(타사몰),베리,고객105,10,6364
3/23/22,A07,온라인(타사몰),베리,고객012,297,178415
3/23/22,A07,온라인(타사몰),베리,고객013,707,424314
3/23/22,A07,온라인(타사몰),베리,고객033,104418,62650632
3/23/22,A07,온라인(타사몰),베리,고객014,72,42994
3/23/22,A07,온라인(타사몰),베리,고객015,106,63864
3/23/22,A07,온라인(타사몰),베리,고객016,828,496802
3/23/22,A07,온라인(타사몰),베리,고객017,33,19620
3/23/22,A07,온라인(타사몰),베리,고객018,110,66284
3/23/22,A07,온라인(타사몰),베리,고객019,303,181774
3/23/22,A07,온라인(타사몰),베리,고객020,169,101577
3/23/22,A07,온라인(타사몰),베리,고객046,28,16939
3/23/22,A07,온라인(타사몰),베리,고객021,1009,605150
3/23/22,A07,온라인(타사몰),베리,고객074,34,20326
3/23/22,A07,온라인(타사몰),베리,고객048,14,8148
3/23/22,A07,온라인(타사몰),베리,고객022,35,20818
3/23/22,A07,온라인(타사몰),베리,고객023,661,396451
3/23/22,A07,온라인(타사몰),베리,고객079,30,18091
3/23/22,A08,온라인(자사몰),베리,고객024,1874,1124459
3/24/22,A01,할인점,베리,고객002,686,384000
3/24/22,A01,할인점,베리,고객004,643,360000
3/24/22,A02,슈퍼백화점,베리,고객006,155,98880
3/24/22,A04,편의점,베리,고객009,715,485892
3/24/22,A07,온라인(타사몰),베리,고객011,143,85845
3/24/22,A07,온라인(타사몰),베리,고객012,191,114819
3/24/22,A07,온라인(타사몰),베리,고객013,327,196220
3/24/22,A07,온라인(타사몰),베리,고객014,70,42032
3/24/22,A07,온라인(타사몰),베리,고객015,105,63272
3/24/22,A07,온라인(타사몰),베리,고객016,308,185032
3/24/22,A07,온라인(타사몰),베리,고객018,47,28107
3/24/22,A07,온라인(타사몰),베리,고객019,21,12567
3/24/22,A07,온라인(타사몰),베리,고객020,52,31460
3/24/22,A07,온라인(타사몰),베리,고객021,673,403909
3/24/22,A07,온라인(타사몰),베리,고객074,9,5205
3/24/22,A07,온라인(타사몰),베리,고객023,43,25888
3/24/22,A07,온라인(타사몰),베리,고객079,8,4523
3/24/22,A08,온라인(자사몰),베리,고객024,759,455135
3/24/22,A09,직접수출,베리,고객087,14682,8222106
3/24/22,A09,직접수출,베리,고객107,8267,4629409
3/24/22,A10,간접수출,베리,고객039,3726,2310000
3/24/22,A10,간접수출,베리,고객030,18345,11373600
3/24/22,A12,Cafe프렌차이즈,베리,고객108,65,44280
3/25/22,A01,할인점,베리,고객001,3460,1937700
3/25/22,A01,할인점,베리,고객002,249,139500
3/25/22,A01,할인점,베리,고객004,771,432000
3/25/22,A02,슈퍼백화점,베리,고객005,77,49092
3/25/22,A02,슈퍼백화점,베리,고객006,155,98880
3/25/22,A04,편의점,베리,고객009,4742,3224556
3/25/22,A05,홈쇼핑,베리,고객010,15,8245
3/25/22,A07,온라인(타사몰),베리,고객011,247,147922
3/25/22,A07,온라인(타사몰),베리,고객012,168,100774
3/25/22,A07,온라인(타사몰),베리,고객013,210,126049
3/25/22,A07,온라인(타사몰),베리,고객014,46,27617
3/25/22,A07,온라인(타사몰),베리,고객015,139,83569
3/25/22,A07,온라인(타사몰),베리,고객016,526,315682
3/25/22,A07,온라인(타사몰),베리,고객017,59,35109
3/25/22,A07,온라인(타사몰),베리,고객019,188,112894
3/25/22,A07,온라인(타사몰),베리,고객020,48,28555
3/25/22,A07,온라인(타사몰),베리,고객021,661,396879
3/25/22,A07,온라인(타사몰),베리,고객074,9,5205
3/25/22,A07,온라인(타사몰),베리,고객035,9,5432
3/25/22,A07,온라인(타사몰),베리,고객048,33,19932
3/25/22,A07,온라인(타사몰),베리,고객022,9,5588
3/25/22,A07,온라인(타사몰),베리,고객023,95,57115
3/25/22,A08,온라인(자사몰),베리,고객024,1950,1170153
3/26/22,A01,할인점,베리,고객002,69,38400
3/26/22,A01,할인점,베리,고객004,450,252000
3/26/22,A02,슈퍼백화점,베리,고객006,914,585000
3/28/22,A01,할인점,베리,고객001,811,454200
3/28/22,A01,할인점,베리,고객004,386,216000
3/28/22,A02,슈퍼백화점,베리,고객065,307,196320
3/28/22,A03,드럭스토어,베리,고객008,633,430650
3/28/22,A04,편의점,베리,고객009,65,44172
3/28/22,A06,대리점,베리,고객084,769,492000
3/28/22,A06,대리점,베리,고객101,699,447240
3/28/22,A06,대리점,베리,고객037,478,306000
3/28/22,A06,대리점,베리,고객091,384,246000
3/28/22,A06,대리점,베리,고객038,1398,894480
3/28/22,A06,대리점,베리,고객043,769,492000
3/28/22,A06,대리점,베리,고객082,769,492000
3/28/22,A06,대리점,베리,고객055,726,464400
3/28/22,A06,대리점,베리,고객098,1538,984000
3/28/22,A06,대리점,베리,고객100,699,447600
3/28/22,A07,온라인(타사몰),베리,고객011,717,430483
3/28/22,A07,온라인(타사몰),베리,고객012,2655,1592883
3/28/22,A07,온라인(타사몰),베리,고객013,961,576385
3/28/22,A07,온라인(타사몰),베리,고객014,191,114747
3/28/22,A07,온라인(타사몰),베리,고객015,172,103210
3/28/22,A07,온라인(타사몰),베리,고객016,577,346247
3/28/22,A07,온라인(타사몰),베리,고객017,41,24627
3/28/22,A07,온라인(타사몰),베리,고객018,273,163539
3/28/22,A07,온라인(타사몰),베리,고객019,177,106174
3/28/22,A07,온라인(타사몰),베리,고객020,113,68049
3/28/22,A07,온라인(타사몰),베리,고객021,1734,1040586
3/28/22,A07,온라인(타사몰),베리,고객074,26,15615
3/28/22,A07,온라인(타사몰),베리,고객022,9,5205
3/28/22,A07,온라인(타사몰),베리,고객023,293,176029
3/28/22,A08,온라인(자사몰),베리,고객024,2002,1201335
3/28/22,A10,간접수출,베리,고객109,1684,1044000
3/28/22,A11,식품회사,베리,고객110,506,344400
3/29/22,A01,할인점,베리,고객002,2392,1339350
3/29/22,A01,할인점,베리,고객026,429,240000
3/29/22,A02,슈퍼백화점,베리,고객027,128,81600
3/29/22,A02,슈퍼백화점,베리,고객006,853,546000
3/29/22,A02,슈퍼백화점,베리,고객080,183,117000
3/29/22,A04,편의점,베리,고객009,195,132516
3/29/22,A05,홈쇼핑,베리,고객010,44,24735
3/29/22,A07,온라인(타사몰),베리,고객011,316,189413
3/29/22,A07,온라인(타사몰),베리,고객012,231,138862
3/29/22,A07,온라인(타사몰),베리,고객013,260,155769
3/29/22,A07,온라인(타사몰),베리,고객014,180,107934
3/29/22,A07,온라인(타사몰),베리,고객015,25,15023
3/29/22,A07,온라인(타사몰),베리,고객016,358,215017
3/29/22,A07,온라인(타사몰),베리,고객018,42,25127
3/29/22,A07,온라인(타사몰),베리,고객019,70,42049
3/29/22,A07,온라인(타사몰),베리,고객020,47,28078
3/29/22,A07,온라인(타사몰),베리,고객021,325,195195
3/29/22,A07,온라인(타사몰),베리,고객023,406,243398
3/29/22,A08,온라인(자사몰),베리,고객024,830,498243
3/29/22,A10,간접수출,베리,고객111,3871,2400000
3/30/22,A01,할인점,베리,고객001,8355,4678800
3/30/22,A01,할인점,베리,고객002,1115,624525
3/30/22,A01,할인점,베리,고객004,193,108000
3/30/22,A02,슈퍼백화점,베리,고객006,244,156000
3/30/22,A03,드럭스토어,베리,고객008,3100,2107950
3/30/22,A04,편의점,베리,고객009,65,44172
3/30/22,A07,온라인(타사몰),베리,고객011,135,81225
3/30/22,A07,온라인(타사몰),베리,고객012,271,162456
3/30/22,A07,온라인(타사몰),베리,고객013,289,173417
3/30/22,A07,온라인(타사몰),베리,고객033,42636,25581450
3/30/22,A07,온라인(타사몰),베리,고객014,507,304301
3/30/22,A07,온라인(타사몰),베리,고객015,127,76151
3/30/22,A07,온라인(타사몰),베리,고객016,385,230753
3/30/22,A07,온라인(타사몰),베리,고객018,583,349763
3/30/22,A07,온라인(타사몰),베리,고객019,37,22278
3/30/22,A07,온라인(타사몰),베리,고객020,86,51381
3/30/22,A07,온라인(타사몰),베리,고객021,651,390455
3/30/22,A07,온라인(타사몰),베리,고객074,9,5205
3/30/22,A07,온라인(타사몰),베리,고객023,167,100075
3/30/22,A08,온라인(자사몰),베리,고객024,974,584103
3/30/22,A10,간접수출,베리,고객112,513,318000
3/31/22,A01,할인점,베리,고객031,13940,7806400
3/31/22,A01,할인점,베리,고객002,492,275550
3/31/22,A01,할인점,베리,고객069,2287,1280754
3/31/22,A01,할인점,베리,고객004,321,180000
3/31/22,A02,슈퍼백화점,베리,고객006,122,78000
3/31/22,A02,슈퍼백화점,베리,고객062,488,312000
3/31/22,A04,편의점,베리,고객032,51,34356
3/31/22,A04,편의점,베리,고객009,195,132516
3/31/22,A07,온라인(타사몰),베리,고객011,582,349066
3/31/22,A07,온라인(타사몰),베리,고객012,417,250047
3/31/22,A07,온라인(타사몰),베리,고객013,567,340414
3/31/22,A07,온라인(타사몰),베리,고객014,40,23963
3/31/22,A07,온라인(타사몰),베리,고객015,33,19963
3/31/22,A07,온라인(타사몰),베리,고객016,543,325857
3/31/22,A07,온라인(타사몰),베리,고객017,9,5277
